0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.6822496056556702,0.7300827503204346,-1.3416760680229345e-07,0.6625072956085205,0.6553868651390076,-0.0029853051528334618,0.6291646957397461,0.5979381203651428,-0.009523725137114525,0.6011397838592529,0.5470181107521057,-0.016988176852464676,0.5909572243690491,0.5045347809791565,-0.023629913106560707,0.5684290528297424,0.630500078201294,-0.009106319397687912,0.5097847580909729,0.6421300172805786,-0.0169906634837389,0.5284336805343628,0.656958281993866,-0.02215896174311638,0.5539604425430298,0.6571800112724304,-0.024343566969037056,0.5633809566497803,0.6787893772125244,-0.011524472385644913,0.5140121579170227,0.6926625967025757,-0.01382193248718977,0.5343368649482727,0.7019234895706177,-0.012627774849534035,0.5568057298660278,0.6984580755233765,-0.012302940711379051,0.5646041631698608,0.7274591326713562,-0.014011692255735397,0.5270413756370544,0.7326461672782898,-0.013220123015344143,0.5454704165458679,0.7371006608009338,-0.005990555509924889,0.5658349990844727,0.7345085740089417,-0.0024003798607736826,0.5701167583465576,0.7701908946037292,-0.01705843023955822,0.5407729744911194,0.7663421630859375,-0.013893457129597664,0.5582596659660339,0.7669582366943359,-0.004271613899618387,0.5760255455970764,0.764245331287384,0.0029282639734447002
0.6873127818107605,0.7290966510772705,-1.3588979186351935e-07,0.6662880778312683,0.6569079756736755,-0.0021122335456311703,0.6300774216651917,0.5967473387718201,-0.008204281330108643,0.6011713743209839,0.5459463596343994,-0.014657653868198395,0.5923870801925659,0.5031545758247375,-0.020262543112039566,0.5696851015090942,0.6255488395690918,-0.013717150315642357,0.5113601684570312,0.6397224068641663,-0.01984550803899765,0.5301476716995239,0.6572727560997009,-0.022387851029634476,0.5559427738189697,0.6583538055419922,-0.023149218410253525,0.5641070008277893,0.6739847660064697,-0.016075391322374344,0.5140001773834229,0.6911314725875854,-0.018463313579559326,0.5358668565750122,0.7023702263832092,-0.01582675240933895,0.5599780678749084,0.6974355578422546,-0.01443267147988081,0.5643448233604431,0.7219877243041992,-0.017674464732408524,0.526917576789856,0.7328312397003174,-0.01692616194486618,0.5459903478622437,0.7386447191238403,-0.008749705739319324,0.5669860243797302,0.7345532178878784,-0.004641275387257338,0.5687441229820251,0.7658028602600098,-0.019562728703022003,0.5411251783370972,0.7648023962974548,-0.016908541321754456,0.5594494938850403,0.7670905590057373,-0.007383792195469141,0.5774230360984802,0.7635757923126221,-0.00011567990441108122
0.689524233341217,0.7274100184440613,-1.355592047502796e-07,0.6680457592010498,0.6553773880004883,-0.0012296561617404222,0.6316502094268799,0.5945733189582825,-0.007322399411350489,0.6022698283195496,0.5426578521728516,-0.01401636004447937,0.5941482186317444,0.4982314705848694,-0.02000865899026394,0.5698224902153015,0.6224581599235535,-0.012806893326342106,0.5134503245353699,0.6375666260719299,-0.017862465232610703,0.5320081114768982,0.6555521488189697,-0.019537148997187614,0.5574702024459839,0.6567203998565674,-0.019933031871914864,0.5641663074493408,0.6709352731704712,-0.015549441799521446,0.5163344144821167,0.6889507174491882,-0.016994301229715347,0.5377341508865356,0.7001641988754272,-0.013996202498674393,0.5614432692527771,0.6954119205474854,-0.012666634283959866,0.5648521184921265,0.719171941280365,-0.017382748425006866,0.5289869904518127,0.7311672568321228,-0.01554322149604559,0.5476844906806946,0.7370249629020691,-0.0072082942351698875,0.5685864686965942,0.7332016825675964,-0.0034613723400980234,0.5696136951446533,0.7629374861717224,-0.019465047866106033,0.5440996885299683,0.7646676898002625,-0.01579270325601101,0.5621882081031799,0.7669956684112549,-0.006219943519681692,0.5795530080795288,0.7631112933158875,0.0007955920300446451
0.6915808916091919,0.7269214391708374,-1.5294740762783476e-07,0.6697226762771606,0.6541258096694946,-0.0002159526338800788,0.6337857842445374,0.593022346496582,-0.0062334975227713585,0.6052935719490051,0.541181206703186,-0.013434572145342827,0.5965735912322998,0.496591717004776,-0.019991153851151466,0.5720276832580566,0.6196101307868958,-0.01011777762323618,0.5147286653518677,0.633557915687561,-0.016492066904902458,0.5341373682022095,0.652759313583374,-0.019920779392123222,0.5601304769515991,0.6537762880325317,-0.021342698484659195,0.5659928321838379,0.6670742630958557,-0.013723288662731647,0.5176657438278198,0.6857776641845703,-0.015584101900458336,0.53944331407547,0.6986989974975586,-0.013146822340786457,0.5632025003433228,0.6934999227523804,-0.012124390341341496,0.5663040280342102,0.7149997353553772,-0.01669321581721306,0.5297010540962219,0.7285719513893127,-0.015225902199745178,0.5486726760864258,0.736018717288971,-0.006828376092016697,0.5696407556533813,0.7314817309379578,-0.0028805199544876814,0.5708187222480774,0.7586133480072021,-0.01991439424455166,0.5441188812255859,0.7625072598457336,-0.016315698623657227,0.5625502467155457,0.7658044099807739,-0.006352502387017012,0.5805831551551819,0.7614955306053162,0.001068610930815339
0.6925311088562012,0.7198959589004517,-1.4745965870588407e-07,0.6696200370788574,0.6490474939346313,8.738009637454525e-05,0.6343243718147278,0.5890406966209412,-0.006186738144606352,0.6059661507606506,0.5371875166893005,-0.013565990142524242,0.5970379710197449,0.4930155873298645,-0.020477622747421265,0.571865439414978,0.6157675385475159,-0.011338821612298489,0.5157352089881897,0.6301094889640808,-0.017154013738036156,0.53481125831604,0.649315595626831,-0.02001725509762764,0.5604884028434753,0.6505691409111023,-0.021246276795864105,0.5657485723495483,0.6634083986282349,-0.01511408481746912,0.5188082456588745,0.6821284890174866,-0.016378792002797127,0.5404353141784668,0.6947054862976074,-0.013617822900414467,0.5643787980079651,0.6898614168167114,-0.012689266353845596,0.5665040016174316,0.7113340497016907,-0.01805204153060913,0.5321058630943298,0.7254693508148193,-0.015909764915704727,0.5512561202049255,0.732363760471344,-0.007333043031394482,0.5721567273139954,0.7279364466667175,-0.0037035371642559767,0.571408212184906,0.7549117803573608,-0.021212873980402946,0.5462587475776672,0.7595078945159912,-0.017249999567866325,0.5653305649757385,0.7624504566192627,-0.007175290957093239,0.5832267999649048,0.758053719997406,8.799802890280262e-05
0.6932147145271301,0.7198814153671265,-1.672708549449453e-07,0.6715368628501892,0.6480748057365417,8.667515794513747e-05,0.6368066668510437,0.5861198902130127,-0.005947453901171684,0.6094556450843811,0.5336349010467529,-0.013247574679553509,0.6005959510803223,0.4899081587791443,-0.020084569230675697,0.5755146145820618,0.6129679083824158,-0.010716027580201626,0.518223762512207,0.6262070536613464,-0.017328673973679543,0.5367822647094727,0.6472564339637756,-0.02072635293006897,0.5629276633262634,0.6494242548942566,-0.02217942848801613,0.5691419243812561,0.659553050994873,-0.014551250264048576,0.5204464197158813,0.6791920065879822,-0.016555719077587128,0.5414305329322815,0.6930718421936035,-0.014231700450181961,0.5653793215751648,0.6884918212890625,-0.013437576591968536,0.5694606304168701,0.7064546942710876,-0.01771407388150692,0.5345659852027893,0.7227489948272705,-0.0159288477152586,0.5532898902893066,0.7297261953353882,-0.007755042985081673,0.573967456817627,0.7248246073722839,-0.004295279271900654,0.5740506649017334,0.7493754029273987,-0.021163593977689743,0.5494720935821533,0.757042407989502,-0.01722630113363266,0.5678612589836121,0.7594867944717407,-0.007652659434825182,0.5852882862091064,0.7542673945426941,-0.000842366658616811
0.6961132884025574,0.7185856103897095,-1.5488961935261614e-07,0.674021303653717,0.6469804048538208,-0.00026444741524755955,0.6387292146682739,0.585301399230957,-0.006152335554361343,0.6104530096054077,0.5323597192764282,-0.012946698814630508,0.6019021272659302,0.4879975914955139,-0.019175998866558075,0.5773851871490479,0.6105406880378723,-0.011540863662958145,0.5204350352287292,0.6260176301002502,-0.01597311533987522,0.5391970872879028,0.6467272639274597,-0.017420006915926933,0.5641773343086243,0.6483651399612427,-0.018003735691308975,0.5708401203155518,0.6573544144630432,-0.015101145952939987,0.5227807760238647,0.678605854511261,-0.01566203497350216,0.5434004068374634,0.6923434734344482,-0.012452300637960434,0.566662609577179,0.6873176693916321,-0.011415299028158188,0.5707211494445801,0.7050840258598328,-0.01774098351597786,0.5355560183525085,0.7219841480255127,-0.015339714474976063,0.5541689395904541,0.729722261428833,-0.006822310388088226,0.5748048424720764,0.7249215245246887,-0.003386964090168476,0.5747338533401489,0.7487355470657349,-0.02060862071812153,0.5488946437835693,0.7553317546844482,-0.016961080953478813,0.5674950480461121,0.7595100998878479,-0.007159173488616943,0.5853386521339417,0.7550198435783386,-0.00011688999802572653
0.6965203285217285,0.715141236782074,-1.6253650869657577e-07,0.674198567867279,0.6429479718208313,0.0013244866859167814,0.6396884918212891,0.5821387767791748,-0.004338786005973816,0.6122674942016602,0.5293537378311157,-0.011326255276799202,0.6035497188568115,0.4850682020187378,-0.017962340265512466,0.5791149139404297,0.6092804074287415,-0.010609356686472893,0.5218589901924133,0.6223360300064087,-0.01529646199196577,0.5411251783370972,0.642208993434906,-0.01723536290228367,0.5668837428092957,0.6440885066986084,-0.017955457791686058,0.5725284814834595,0.6557339429855347,-0.014712894335389137,0.524766743183136,0.6746101379394531,-0.01474160235375166,0.5459060668945312,0.6875921487808228,-0.011393442749977112,0.5695816874504089,0.6831530332565308,-0.010430737398564816,0.5726913809776306,0.7027741074562073,-0.017803216353058815,0.5369303822517395,0.7171686887741089,-0.014627926051616669,0.5558492541313171,0.7242330312728882,-0.005712153855711222,0.5770370364189148,0.720099151134491,-0.0021655955351889133,0.5770384669303894,0.7455042004585266,-0.020999306812882423,0.549738883972168,0.7512660026550293,-0.016391195356845856,0.5682268738746643,0.7545201778411865,-0.005972655024379492,0.5863967537879944,0.7504675388336182,0.0012994051212444901
0.6971644163131714,0.7144217491149902,-1.6416537107488693e-07,0.6760780811309814,0.641183078289032,0.0011185652110725641,0.6416801810264587,0.580260694026947,-0.004140907432883978,0.6139256954193115,0.5280436277389526,-0.01060468889772892,0.6058417558670044,0.48349320888519287,-0.016624584794044495,0.5820435285568237,0.6063039898872375,-0.01001452561467886,0.5241097807884216,0.6196027994155884,-0.014335627667605877,0.5422702431678772,0.6390595436096191,-0.015853531658649445,0.5677046179771423,0.6416563987731934,-0.01621289923787117,0.5747065544128418,0.65231853723526,-0.013732630759477615,0.5260244011878967,0.6715599894523621,-0.013471911661326885,0.5460105538368225,0.6842959523200989,-0.010102763772010803,0.5691525340080261,0.6798807382583618,-0.009014316834509373,0.573991060256958,0.6990525126457214,-0.016464386135339737,0.5371183753013611,0.7137150764465332,-0.01320368517190218,0.555109441280365,0.7209399938583374,-0.004634791519492865,0.5757341384887695,0.7169545888900757,-0.0012423554435372353,0.5776042342185974,0.7420046329498291,-0.01929910108447075,0.5507708191871643,0.7481570839881897,-0.014824454672634602,0.5688284635543823,0.7515420317649841,-0.004843369126319885,0.5866621136665344,0.747599184513092,0.0021879910491406918
0.6985338926315308,0.7103371620178223,-1.4865022990306898e-07,0.6773757934570312,0.639414370059967,6.530934479087591e-05,0.6430442333221436,0.5789807438850403,-0.005510370247066021,0.6163364052772522,0.5266356468200684,-0.012162596918642521,0.607856273651123,0.48230040073394775,-0.01828591153025627,0.58247309923172,0.6042832732200623,-0.009920020587742329,0.5245803594589233,0.6162073016166687,-0.015045483596622944,0.5420184135437012,0.6369203329086304,-0.017272870987653732,0.567244291305542,0.6396028399467468,-0.017965465784072876,0.5755130052566528,0.6495577692985535,-0.01312496978789568,0.5275824666023254,0.6691860556602478,-0.013582723215222359,0.54725581407547,0.6824837327003479,-0.01051032543182373,0.570228099822998,0.6775290966033936,-0.009437605738639832,0.5750207304954529,0.6960062384605408,-0.015622413717210293,0.5394514799118042,0.7123442888259888,-0.013075742870569229,0.5573872923851013,0.719399631023407,-0.004742421209812164,0.5778529644012451,0.7145572900772095,-0.001276714145205915,0.5785489082336426,0.7387266159057617,-0.018354026600718498,0.5536599159240723,0.7467414736747742,-0.014410393312573433,0.5716195702552795,0.749906599521637,-0.004885539412498474,0.5889301896095276,0.7450776100158691,0.001988618867471814
